claim_id	source	line_range	claim_type	claim_text	normalized_requirement	superseded_by	implementation	production_caller	tests	failure_path	rules	status	confidence	notes
E001665	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	58	bug	| 2.2 | T-02 推送 DataMode（⚡ 10min 冷却）+ §14.0 全局横幅渲染函数（mode_icon/仓位/日盈亏/数据模式 + Degraded 缺失注记） | S(3h) | 2.1, 1.6 | notify.rs | 横幅函数被所有交易建议类模板调用; 状态无变化不推 |	| 2.2 | T-02 推送 DataMode（⚡ 10min 冷却）+ §14.0 全局横幅渲染函数（mode_icon/仓位/日盈亏/数据模式 + Degraded 缺失注记） | S(3h) | 2.1, 1.6 | notify.rs | 横幅函数被所有交易建议类模板调用; 状态无变化不推 |		src/bin/monitor/main.rs:959;src/bin/monitor/main.rs:1079;src/bin/monitor/push_templates.rs:50;candidate:src/bin/monitor/notify.rs,src/push_l4/dispatcher.rs	src/bin/monitor/main.rs:959;src/bin/monitor/main.rs:1079;src/bin/monitor/push_templates.rs:50	src/bin/monitor/main.rs:959;src/bin/monitor/main.rs:1079;src/bin/monitor/push_templates.rs:50	src/monitor/data_mode.rs:12;src/monitor/data_mode.rs:52	2.2,2.8	partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E001666	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	63	acceptance	**PR2 验收**: Unsafe 下无价格型建议; 缺盘口不输出"承接"; 质押条目显式标注。	*PR2 验收**: Unsafe 下无价格型建议; 缺盘口不输出"承接"; 质押条目显式标注。						2.3	unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E001667	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	73	feature	| 3.1 | migration `v12-p0-paper-and-adjust/{up,down}.sql`: `paper_trades`（含 plan_id + partial unique index）、`execution_tracking`、`position_adjustments`、`stock_position ADD COLUMN chain_name` | M(4h) | — | `migrations/`, diesel schema | 四项齐全, up/down 可逆; 老库升级平滑 |	| 3.1 | migration `v12-p0-paper-and-adjust/{up,down}.sql`: `paper_trades`（含 plan_id + partial unique index）、`execution_tracking`、`position_adjustments`、`stock_position ADD COLUMN chain_name` | M(4h) | — | `migrations/`, diesel schema | 四项齐全, up/down 可逆; 老库升级平滑 |		src/market_analyzer/post_close_review.rs:67;src/market_analyzer/post_close_review.rs:83;src/breakout/engine.rs:309;src/data_provider/baostock_provider.rs:416;candidate:src/trading/paper_trade.rs,src/trading/paper_engine.rs,src/opportunity/chain_mapper.rs	src/bin/monitor/e2e_test.rs:5;src/bin/monitor/e2e_test.rs:6;src/bin/monitor/main.rs:3790;src/bin/monitor/main.rs:4242	src/market_analyzer/post_close_review.rs:67;src/market_analyzer/post_close_review.rs:83;src/breakout/engine.rs:309;src/data_provider/baostock_provider.rs:416	src/trading/paper_engine.rs:83;src/bin/monitor/main.rs:1777;src/bin/monitor/main.rs:4352		partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E001668	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	82	acceptance	**PR3 验收**: §12 原文四条 + 虚拟腿零写入 stock_position（§13）。	*PR3 验收**: §12 原文四条 + 虚拟腿零写入 stock_position（§13）。		src/bin/monitor/main.rs:2098	src/bin/monitor/main.rs:2098;src/bin/monitor/main.rs:2104	src/bin/monitor/main.rs:2098;src/bin/monitor/main.rs:2104	src/bin/monitor/main.rs:2104;src/database/mod.rs:505		partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E001669	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	86	completion_claim	## Phase 4 — PR4「持仓建议两级渲染」(预估 18h) → MVP-1 完成	Phase 4 — PR4「持仓建议两级渲染」(预估 18h) → MVP-1 完成							unverifiable	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:absence is not contradiction
E001670	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	90	bug	| 4.1 | `src/review/holding_plan.rs`（§8 归属 review/）: 盘后生成明日三预案（高开/平开/低开）+ R-01 19:00 推送（复用 DailyReport）, 消费支撑压力/chip_distribution | M(6h) | PR3 | 新文件 | 每持仓一条三预案（含做T字段占位, MVP-2 填充）; 数据缺失预案降级并标注 |	| 4.1 | `src/review/holding_plan.rs`（§8 归属 review/）: 盘后生成明日三预案（高开/平开/低开）+ R-01 19:00 推送（复用 DailyReport）, 消费支撑压力/chip_distribution | M(6h) | PR3 | 新文件 | 每持仓一条三预案（含做T字段占位, MVP-2 填充）; 数据缺失预案降级并标注 |		src/bin/monitor/v14_adapter.rs:298;src/decision/mod.rs:10;src/bin/monitor/daily_report_router.rs:1;src/bin/monitor/daily_report_router.rs:4;src/agent/tools_chip.rs:2;candidate:src/bin/monitor/notify.rs,src/bin/monitor/push_templates.rs,src/push_l4/dispatcher.rs	src/bin/monitor/v14_adapter.rs:298;src/bin/monitor/daily_report_router.rs:1;src/bin/monitor/daily_report_router.rs:4	src/bin/monitor/v14_adapter.rs:298;src/risk/action_gate.rs:7;src/bin/monitor/daily_report_router.rs:1;src/bin/monitor/daily_report_router.rs:4		2.2	partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E001671	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	91	bug	| 4.2 | `src/decision/live_plan.rs` 两级渲染: Advice（默认）/ ExecutablePlan（§6.1 升级门: ActionGate 通过 AND DataMode≠Unsafe AND 依赖 Capability 全 allows AND 股数/资金/未涨跌停）+ `src/trading/execution_plan.rs`（PlanKind/blocked_reason） | M(6h) | 4.1, PR1, PR2 | 新文件 ×2 | ExecutablePlan 仅校验全过时出现（专项单测: 任一失败退回 Advice 且 blocked_reason 留痕落审计） |	| 4.2 | `src/decision/live_plan.rs` 两级渲染: Advice（默认）/ ExecutablePlan（§6.1 升级门: ActionGate 通过 AND DataMode≠Unsafe AND 依赖 Capability 全 allows AND 股数/资金/未涨跌停）+ `src/trading/execution_plan.rs`（PlanKind/blocked_reason） | M(6h) | 4.1, PR1, PR2 | 新文件 ×2 | ExecutablePlan 仅校验全过时出现（专项单测: 任一失败退回 Advice 且 blocked_reason 留痕落审计） |		src/decision/live_plan.rs;src/bin/monitor/main.rs:3007;src/bin/monitor/main.rs:3089;src/decision/live_plan.rs:1;src/decision/live_plan.rs:29;candidate:src/monitor/alert_log.rs,src/push_l7/analytics.rs	src/bin/monitor/main.rs:3007;src/bin/monitor/main.rs:3089;src/bin/monitor/e2e_test.rs:23;src/bin/monitor/main.rs:1820	src/bin/monitor/main.rs:3007;src/bin/monitor/main.rs:3089;src/decision/live_plan.rs:1;src/decision/live_plan.rs:29	src/bin/monitor/v14_adapter.rs:127	2.3,2.6,2.7	partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E001672	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	92	feature	| 4.3 | T-03/T-04 推送接入 + §14.3 停发规则（T-03: Unsafe 停; Frozen/ReduceOnly 仅 intent∈{Reduce,Clear} 可发, 其余转 log）; 冷却 30min/票, key=(code,AlertCategory) | S(3h) | 4.2 | notify.rs, signal_state.rs | 每条建议含止损价+无效条件+可用股数+横幅; 日预算 ≤30 沿用 daily_important_max（:283） |	| 4.3 | T-03/T-04 推送接入 + §14.3 停发规则（T-03: Unsafe 停; Frozen/ReduceOnly 仅 intent∈{Reduce,Clear} 可发, 其余转 log）; 冷却 30min/票, key=(code,AlertCategory) | S(3h) | 4.2 | notify.rs, signal_state.rs | 每条建议含止损价+无效条件+可用股数+横幅; 日预算 ≤30 沿用 daily_important_max（:283） |		src/bin/monitor/main.rs:1139;src/bin/monitor/main.rs:1251;src/bin/monitor/main.rs:33;src/bin/monitor/main.rs:9321;src/bin/monitor/main.rs:41;candidate:src/bin/monitor/notify.rs,src/bin/monitor/push_templates.rs,src/push_l4/dispatcher.rs	src/bin/monitor/main.rs:1139;src/bin/monitor/main.rs:1251;src/bin/monitor/main.rs:33;src/bin/monitor/main.rs:9321	src/bin/monitor/main.rs:1139;src/bin/monitor/main.rs:1251;src/bin/monitor/main.rs:33;src/bin/monitor/main.rs:9321	src/bin/monitor/push_templates.rs:9241;src/risk/account_mode.rs:107	2.8	partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E001673	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	93	acceptance	| 4.4 | MVP-1 全期验收: §13 清单逐项过 + `cargo test --lib` 全绿 + `-- --test` 冒烟 + `/review` 检查旧模块升级决策记录 | S(3h) | 4.3 | — | §13 安全性 6 条全勾; 冒烟通过 |	| 4.4 | MVP-1 全期验收: §13 清单逐项过 + `cargo test --lib` 全绿 + `-- --test` 冒烟 + `/review` 检查旧模块升级决策记录 | S(3h) | 4.3 | — | §13 安全性 6 条全勾; 冒烟通过 |							unverifiable	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:absence is not contradiction
E001674	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	101	completion_claim	| 5.1 | BR 登记: 做T禁用条件、最小价差 ≥2×ROUND_TRIP_COST_PCT、做T虚拟腿只落 paper_trades（§7 落账约束） | S(1h) | MVP-1 | `docs/业务规则清单-registry.md` | 编码前登记完成, 含 T0ForbidReason 全枚举语义 |	| 5.1 | BR 登记: 做T禁用条件、最小价差 ≥2×ROUND_TRIP_COST_PCT、做T虚拟腿只落 paper_trades（§7 落账约束） | S(1h) | MVP-1 | `docs/业务规则清单-registry.md` | 编码前登记完成, 含 T0ForbidReason 全枚举语义 |		src/bin/monitor/health.rs:4;src/bin/monitor/main.rs:1853;src/pipeline/position_tracker.rs:42;src/pipeline/position_tracker.rs:104;candidate:src/trading/paper_trade.rs,src/trading/paper_engine.rs	src/bin/monitor/health.rs:4;src/bin/monitor/main.rs:1853;src/bin/monitor/e2e_test.rs:5;src/bin/monitor/e2e_test.rs:6	src/bin/monitor/health.rs:4;src/bin/monitor/main.rs:1853;src/pipeline/position_tracker.rs:42;src/pipeline/position_tracker.rs:104	src/bin/monitor/main.rs:1855;src/bin/monitor/main.rs:1856;src/bin/monitor/main.rs:1777;src/bin/monitor/main.rs:4352		partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E001675	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	108	bug	**MVP-2 验收**: §12 原文两条关键单测过 + 全量回归绿 + 冒烟通过。	*MVP-2 验收**: §12 原文两条关键单测过 + 全量回归绿 + 冒烟通过。							unverifiable	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:absence is not contradiction
E001676	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	122	acceptance	**MVP-3 验收**: 开关未开时零行为变化; 开启后 Triggered 推送经 VetoChain + ActionGate 双过滤。	*MVP-3 验收**: 开关未开时零行为变化; 开启后 Triggered 推送经 VetoChain + ActionGate 双过滤。		src/config.rs:129;src/config.rs:210;src/decision/live_plan.rs:4;src/decision/live_plan.rs:67;candidate:src/bin/monitor/notify.rs,src/bin/monitor/push_templates.rs,src/push_l4/dispatcher.rs		src/risk/action_gate.rs:4;src/risk/veto_chain.rs:1;src/decision/live_plan.rs:4;src/decision/live_plan.rs:67	src/decision/live_plan.rs:4;src/decision/live_plan.rs:211	2.10	partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E001677	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	131	bug	| 7.2 | 涨停历史/连板高度数据源调研 + 接入评估（§15.3）; 失败则维持"缺失时省略"降级 | M(6h) | — | 评估结论写入本文件附录; `market_analyzer/` | 结论有出处; 接通则连板高度进 R-02/R-03, 未接通模板省略该段不臆造 |	| 7.2 | 涨停历史/连板高度数据源调研 + 接入评估（§15.3）; 失败则维持"缺失时省略"降级 | M(6h) | — | 评估结论写入本文件附录; `market_analyzer/` | 结论有出处; 接通则连板高度进 R-02/R-03, 未接通模板省略该段不臆造 |		src/app/bootstrap.rs:268;src/app/bootstrap.rs:306;candidate:src/data_provider/fallback.rs,src/data_provider/service.rs	src/bin/monitor/main.rs:3079;src/bin/monitor/main.rs:3083	src/bin/monitor/main.rs:3079;src/bin/monitor/main.rs:3083	src/bin/monitor/main.rs:3083	2.1,2.2	partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E001678	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	136	bug	| 7.7 | 解禁日历结构化接口接入（替换公告关键词兜底）+ 事件日历 R-08（复用 calendar.rs） | M(5h) | — | `src/data_provider/` 新 fetcher + review | 解禁数据带来源; 接口失败回退公告兜底并标注"(公告推断)" |	| 7.7 | 解禁日历结构化接口接入（替换公告关键词兜底）+ 事件日历 R-08（复用 calendar.rs） | M(5h) | — | `src/data_provider/` 新 fetcher + review | 解禁数据带来源; 接口失败回退公告兜底并标注"(公告推断)" |		src/agent/multi_agent/slices.rs:5;src/agent/multi_agent/slices.rs:679;candidate:src/monitor/news_monitor.rs,src/news/aggregator/mod.rs,src/data_provider/fallback.rs	src/bin/monitor/main.rs:455;src/bin/monitor/main.rs:521	src/bin/monitor/main.rs:455;src/bin/monitor/main.rs:521	src/data_provider/service.rs:199		partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E001679	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	139	acceptance	**MVP-4 验收**: R 系列 19:00 初版、21:00 补 R-04 时序跑通; 阶段判定进入次日横幅与 AccountMode 建议。	*MVP-4 验收**: R 系列 19:00 初版、21:00 补 R-04 时序跑通; 阶段判定进入次日横幅与 AccountMode 建议。		src/bin/monitor/main.rs:953;src/bin/monitor/main.rs:1043	src/bin/monitor/main.rs:953;src/bin/monitor/main.rs:1043	src/bin/monitor/main.rs:953;src/bin/monitor/main.rs:1043	src/bin/monitor/main.rs:1115;src/bin/monitor/main.rs:1383		partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
E001680	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	150	bug	| 8.4 | R-06 失败归因报告（FailureReason 中文 + 周分布）+ 规则改动建议 — **仅审计输出, 零自动调参** | S(3h) | 8.3 | notify.rs, failure_attribution.rs | 输出含"仅建议, 不自动改规则"; 无任何 config 写入路径 |	| 8.4 | R-06 失败归因报告（FailureReason 中文 + 周分布）+ 规则改动建议 — **仅审计输出, 零自动调参** | S(3h) | 8.3 | notify.rs, failure_attribution.rs | 输出含"仅建议, 不自动改规则"; 无任何 config 写入路径 |		src/bin/monitor/main.rs:5864;src/bin/monitor/main.rs:5878;src/bin/monitor/main.rs:5862;src/bin/monitor/main.rs:5912;candidate:src/monitor/alert_log.rs,src/push_l7/analytics.rs	src/bin/monitor/main.rs:5864;src/bin/monitor/main.rs:5878;src/bin/monitor/main.rs:5862;src/bin/monitor/main.rs:5912	src/bin/monitor/main.rs:5864;src/bin/monitor/main.rs:5878;src/bin/monitor/main.rs:5862;src/bin/monitor/main.rs:5912		2.7,2.8,2.9	partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E001681	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	153	acceptance	**MVP-5 验收**: 三维分组报表可周期产出; 全程无自动参数修改路径（代码审查确认）。	*MVP-5 验收**: 三维分组报表可周期产出; 全程无自动参数修改路径（代码审查确认）。							unresolved	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E001682	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	170	acceptance	PR1+PR2+PR3 ─> 4.1 holding_plan ─> 4.2 live_plan ─> 4.3 推送 ─> 4.4 验收 = MVP-1	PR1+PR2+PR3 ─> 4.1 holding_plan ─> 4.2 live_plan ─> 4.3 推送 ─> 4.4 验收 = MVP-1		src/bin/monitor/v14_adapter.rs:298;src/decision/mod.rs:10;src/decision/live_plan.rs:1;src/decision/live_plan.rs:29;candidate:src/bin/monitor/notify.rs,src/bin/monitor/push_templates.rs,src/push_l4/dispatcher.rs	src/bin/monitor/v14_adapter.rs:298	src/bin/monitor/v14_adapter.rs:298;src/risk/action_gate.rs:7;src/decision/live_plan.rs:1;src/decision/live_plan.rs:29			partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E001683	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	202	bug	| R1 | positions.rs 改动波及 14 处调用点回归 | 高 | 中 | 3.2 只增不改（新增 available_shares, 不动 upsert/close）; 合入前跑全量 `cargo test --lib` + 冒烟 |	| R1 | positions.rs 改动波及 14 处调用点回归 | 高 | 中 | 3.2 只增不改（新增 available_shares, 不动 upsert/close）; 合入前跑全量 `cargo test --lib` + 冒烟 |		src/bin/monitor/push_templates.rs:9877;src/database/position_shares.rs:1	src/bin/monitor/push_templates.rs:9877	src/bin/monitor/push_templates.rs:9877;src/database/position_shares.rs:1			partial	medium	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof
E001684	docs/v12/v12.0-2026-07-05-writing-plans-dev-plan.md	205	acceptance	| R4 | 忍不住顺手重构 veto_chain（范围蔓延） | 高 | 低 | 计划明文禁止; PR1 验收含 "veto_chain 零 diff" |	| R4 | 忍不住顺手重构 veto_chain（范围蔓延） | 高 | 低 | 计划明文禁止; PR1 验收含 "veto_chain 零 diff" |		src/bin/monitor/main.rs:1359;src/opportunity/auction_agent.rs:24;candidate:src/risk/veto_chain.rs,src/risk/action_gate.rs,src/trading/risk_adapter.rs	src/bin/monitor/main.rs:1359	src/bin/monitor/main.rs:1359;src/opportunity/auction_agent.rs:24	src/opportunity/auction_agent.rs:37;src/opportunity/auction_agent.rs:149		partial	high	workspace_only_doc; automated exhaustive claim extraction; candidate mappings do not count as proof; conservative_demote:no exact same-symbol four-layer proof
